generation,generation_best_fitness,global_best_fitness,generation_mean_fitness,generation_std_fitness,best_K
0,0.13296438161554486,0.13296438161554486,0.14505131301833166,0.008073788977532864,2
1,0.13296438161554486,0.13296438161554486,0.15474427826585826,0.0322431053300361,2
2,0.13296438161554486,0.13296438161554486,0.17107988886558817,0.06201216712404194,2
3,0.13296438161554486,0.13296438161554486,0.15903283351065578,0.05448105850535837,2
4,0.13296438161554486,0.13296438161554486,0.17562792733633806,0.061442867596376564,2
5,0.13296438161554486,0.13296438161554486,0.17128466052129906,0.0472650900004913,2
6,0.13296438161554486,0.13296438161554486,0.1512862561596867,0.05209873667820706,2
7,0.13296438161554486,0.13296438161554486,0.18936188812764154,0.07801379792781277,2
8,0.13296438161554486,0.13296438161554486,0.16983774122653433,0.0369580745261517,2
9,0.13296438161554486,0.13296438161554486,0.19118648691656556,0.10007363956318724,2
10,0.13296438161554486,0.13296438161554486,0.16713872614323713,0.04714982580217438,2
