generation,generation_best_fitness,global_best_fitness,generation_mean_fitness,generation_std_fitness,best_K
0,0.24811308729674164,0.24811308729674164,0.26301383855935406,0.011004935266381341,5
1,0.24336325860765085,0.24336325860765085,0.2595374268964046,0.01292762351667986,3
2,0.23663012778854497,0.23663012778854497,0.25689650016263565,0.020184546798523485,4
3,0.23663012778854497,0.23663012778854497,0.2532437633275718,0.02178784425792185,4
4,0.23022597354599222,0.23022597354599222,0.25737837845275385,0.028034927815147354,7
5,0.23022597354599222,0.23022597354599222,0.2619072207182844,0.045535240469727484,7
6,0.23022597354599222,0.23022597354599222,0.254029876734527,0.0246325066277638,7
7,0.22536387373377254,0.22536387373377254,0.25290497386768535,0.03232256020695806,7
8,0.22536387373377254,0.22536387373377254,0.25536951918368894,0.027429772243430846,7
9,0.22215366665713385,0.22215366665713385,0.25160259446222055,0.02440635263228885,6
10,0.22215366665713385,0.22215366665713385,0.26923124161921946,0.06822139820051142,6
11,0.22215366665713385,0.22215366665713385,0.24704866855839902,0.028019102557378838,6
12,0.22215366665713385,0.22215366665713385,0.2521853710894636,0.04517232279623646,6
13,0.22215366665713385,0.22215366665713385,0.2527140422817377,0.02877138967530019,6
14,0.22215366665713385,0.22215366665713385,0.25562610240140965,0.03526405659800551,6
15,0.22215366665713385,0.22215366665713385,0.25582322958079695,0.040596920690944706,6
16,0.22215366665713385,0.22215366665713385,0.25062814778529974,0.031888768425341156,6
17,0.2211928379616854,0.2211928379616854,0.2614820811643521,0.03723278201397253,8
18,0.21755507562150966,0.21755507562150966,0.2704101066947343,0.06659383505642076,8
19,0.21755507562150966,0.21755507562150966,0.2427699229086274,0.02419007376706367,8
20,0.21755507562150966,0.21755507562150966,0.25275426449831995,0.032271184650032446,8
21,0.21755507562150966,0.21755507562150966,0.2565619629836877,0.03560304439492773,8
22,0.21755507562150966,0.21755507562150966,0.2844080703580599,0.08120107081375533,8
23,0.21755507562150966,0.21755507562150966,0.273653681786673,0.05284460503329311,8
24,0.21755507562150966,0.21755507562150966,0.28547367872359114,0.08028479875998613,8
25,0.21755507562150966,0.21755507562150966,0.2813956631304816,0.06952908130027878,8
26,0.21739108236649354,0.21739108236649354,0.24891786796579066,0.034922280723729694,8
27,0.21739108236649354,0.21739108236649354,0.25273973986944415,0.03994930274441504,8
28,0.21739108236649354,0.21739108236649354,0.2510880251805349,0.04301264415256013,8
29,0.2143258987972519,0.2143258987972519,0.2495196987210476,0.04284021100767471,8
30,0.2143258987972519,0.2143258987972519,0.2598483094459725,0.04280476569469254,8
31,0.2143258987972519,0.2143258987972519,0.26565010414821294,0.06880259033857278,8
32,0.2143258987972519,0.2143258987972519,0.2629418626680441,0.040489651414719594,8
33,0.2143258987972519,0.2143258987972519,0.27070311604622976,0.08370451036402722,8
34,0.2143258987972519,0.2143258987972519,0.24937685117095218,0.033354254857493756,8
35,0.2143258987972519,0.2143258987972519,0.2649839837935172,0.06585166892247575,8
36,0.2143258987972519,0.2143258987972519,0.2711911614461597,0.0618630346377215,8
37,0.2143258987972519,0.2143258987972519,0.2625813685627991,0.06122529920012237,8
38,0.2143258987972519,0.2143258987972519,0.2503363350657483,0.03626598186907715,8
39,0.2143258987972519,0.2143258987972519,0.2513981344278334,0.047560961890145144,8
