generation,generation_best_fitness,global_best_fitness,generation_mean_fitness,generation_std_fitness,best_K
0,0.6526792013701254,0.6526792013701254,0.8175778848065499,0.09676154291926274,6
1,0.6409731040285389,0.6409731040285389,0.7866586640663209,0.10861146880644616,5
2,0.6409731040285389,0.6409731040285389,0.7027512465414353,0.04563118909925398,5
3,0.5983645195299137,0.5983645195299137,0.730925343070836,0.11095344165860588,5
4,0.5462794790303798,0.5462794790303798,0.7581716113665322,0.16287887940352744,7
5,0.5140952743990963,0.5140952743990963,0.6716784230138743,0.11155853447755144,7
6,0.43306600476984664,0.43306600476984664,0.6013234859442669,0.0891065013990613,5
7,0.43306600476984664,0.43306600476984664,0.5884009237913815,0.12642541518519607,5
8,0.41165209505486,0.41165209505486,0.5747997285052507,0.18972096381499406,5
9,0.41165209505486,0.41165209505486,0.540264987430988,0.11334933646888654,5
10,0.41165209505486,0.41165209505486,0.6066514588946412,0.22430525509516727,5
11,0.41165209505486,0.41165209505486,0.6435185216084673,0.20256867306852167,5
12,0.41165209505486,0.41165209505486,0.5526558152989834,0.11487714619973835,5
13,0.41165209505486,0.41165209505486,0.5710063094823299,0.15562078590098044,5
14,0.41165209505486,0.41165209505486,0.5994357702370516,0.14923332774299533,5
15,0.4073885005211022,0.4073885005211022,0.5231431221890843,0.09196371716607032,8
16,0.4017344744499574,0.4017344744499574,0.5404381845022188,0.13588314712163418,8
17,0.37350734549442577,0.37350734549442577,0.5474086067410092,0.16048320439080827,7
18,0.37350734549442577,0.37350734549442577,0.5757480450487502,0.18991897213867376,7
19,0.3660593433113982,0.3660593433113982,0.5295650979040497,0.1967261895093767,8
20,0.3631369818555442,0.3631369818555442,0.6146841666162506,0.3860446613756953,8
21,0.36205134821028,0.36205134821028,0.5016337857504141,0.1894207889607116,8
22,0.3515857937474445,0.3515857937474445,0.618432412486309,0.2916762970131322,8
23,0.3515857937474445,0.3515857937474445,0.5850537530764045,0.27307922265151346,8
24,0.3493368411389617,0.3493368411389617,0.4560440351680446,0.09939413789172263,8
25,0.3024286728338875,0.3024286728338875,0.4881728629406408,0.16024594336718118,8
26,0.3024286728338875,0.3024286728338875,0.5246466209751394,0.18514100967892513,8
27,0.3024286728338875,0.3024286728338875,0.560262908471947,0.2485372230740527,8
28,0.3024286728338875,0.3024286728338875,0.4976600685862693,0.2867627295728124,8
29,0.3024286728338875,0.3024286728338875,0.689012300347072,0.4263219614507938,8
30,0.3024286728338875,0.3024286728338875,0.5340293073565483,0.26877613127587213,8
31,0.3024286728338875,0.3024286728338875,0.5333120531930059,0.2672652743358881,8
32,0.3024286728338875,0.3024286728338875,0.49149289970402954,0.2500847742132608,8
33,0.3024286728338875,0.3024286728338875,0.5203857863474128,0.22708405303502088,8
34,0.3024286728338875,0.3024286728338875,0.581109448823788,0.3308851287841187,8
35,0.3024286728338875,0.3024286728338875,0.594784053158886,0.4164221716520486,8
