generation,generation_best_fitness,global_best_fitness,generation_mean_fitness,generation_std_fitness,best_K
0,0.5733178687531482,0.5733178687531482,0.5931596241616511,0.012707730857117546,7
1,0.5659544298015717,0.5659544298015717,0.584271078018599,0.010267711106355853,4
2,0.5659544298015717,0.5659544298015717,0.575351208724232,0.004871727170083464,4
3,0.5638767277914375,0.5638767277914375,0.5744110347851367,0.008743165942249678,3
4,0.5627590019361131,0.5627590019361131,0.572399836429813,0.013357116583590688,5
5,0.5602547458207843,0.5602547458207843,0.5729631972961953,0.01699532908821081,3
6,0.5602547458207843,0.5602547458207843,0.5680665283775566,0.006024981730539522,3
7,0.5585800819155108,0.5585800819155108,0.5657980882944453,0.004890023671656054,2
8,0.5583716974586892,0.5583716974586892,0.5641505134644081,0.00546137164210556,5
9,0.5574901471546371,0.5574901471546371,0.5658221742268583,0.009860238540699472,8
10,0.5508642954062261,0.5508642954062261,0.5610815511076488,0.0048600961374713845,4
11,0.5508642954062261,0.5508642954062261,0.5612036182696206,0.005247290910334824,4
12,0.5508642954062261,0.5508642954062261,0.5594059799442511,0.006758881127655572,4
13,0.5504669991828238,0.5504669991828238,0.558534817119499,0.007527768375794761,4
14,0.5504360816273512,0.5504360816273512,0.5571301765375195,0.0065360986133223145,4
15,0.5472097588799321,0.5472097588799321,0.5601406070040168,0.01606300708943667,6
16,0.5461840957254367,0.5461840957254367,0.5576323697756245,0.01461988446294121,4
17,0.5453263350315251,0.5453263350315251,0.5541072280516275,0.006388028816656342,7
18,0.541005597873542,0.541005597873542,0.5536767699450259,0.007830349005794027,7
19,0.541005597873542,0.541005597873542,0.5525793571378033,0.007149249716230986,7
20,0.541005597873542,0.541005597873542,0.5505707005566685,0.007819436423724685,7
21,0.536084710976386,0.536084710976386,0.5495230217267963,0.010267051437789292,6
22,0.536084710976386,0.536084710976386,0.5550954928417015,0.021453889719807783,6
23,0.536084710976386,0.536084710976386,0.5523997121935382,0.012345205556456166,6
24,0.536084710976386,0.536084710976386,0.5521520385313836,0.016049569669018084,6
25,0.5346062205914145,0.5346062205914145,0.5697565101878873,0.04059887422808443,6
26,0.5346062205914145,0.5346062205914145,0.5614391660348016,0.0341976270258273,6
27,0.5345699970572017,0.5345699970572017,0.5652806702416959,0.041242443789763834,8
28,0.5327916256036487,0.5327916256036487,0.5517102337004534,0.026271312920644156,7
29,0.5327916256036487,0.5327916256036487,0.5445028455062885,0.013519231431233531,7
30,0.5315846794559685,0.5315846794559685,0.5588670854454889,0.03893983712851153,6
31,0.530403267315717,0.530403267315717,0.5459930975763684,0.01567957618941021,8
32,0.5273625757555791,0.5273625757555791,0.5525380544795138,0.02718004552661388,6
33,0.5242340977950615,0.5242340977950615,0.5466145873966364,0.029855738731390937,6
34,0.5242340977950615,0.5242340977950615,0.5575957972158198,0.07231364494318698,6
35,0.5242340977950615,0.5242340977950615,0.540308104904367,0.013934104629115525,6
36,0.5242340977950615,0.5242340977950615,0.5527173412110662,0.06553538880635236,6
37,0.5202438782854814,0.5202438782854814,0.5377838474497331,0.017373092895711217,6
38,0.5202438782854814,0.5202438782854814,0.5740578344717282,0.1061504559619169,6
39,0.5202438782854814,0.5202438782854814,0.5658709580010902,0.09303498343150393,6
