generation,generation_best_fitness,global_best_fitness,generation_mean_fitness,generation_std_fitness,best_K
0,0.6665415332186371,0.6665415332186371,1.0245983413116764,0.1556438047712482,4
1,0.6665415332186371,0.6665415332186371,0.9236323468867215,0.12280553088597426,4
2,0.6665415332186371,0.6665415332186371,0.9029350551873202,0.2089832079572075,4
3,0.665402929196757,0.665402929196757,0.8634752531007934,0.23361543932125342,5
4,0.5189881014876676,0.5189881014876676,0.8039005085953648,0.16966222110340798,4
5,0.5189881014876676,0.5189881014876676,0.8274408209426589,0.4578006057492219,4
6,0.5189881014876676,0.5189881014876676,0.7645423283130716,0.1861022668909164,4
7,0.5189881014876676,0.5189881014876676,0.6605295706630732,0.10411299489045853,4
8,0.5189881014876676,0.5189881014876676,0.7350180773812005,0.4302213488170259,4
9,0.5156635825955136,0.5156635825955136,0.747393673578285,0.4222833605661247,7
10,0.5111825786838383,0.5111825786838383,0.6278744754731806,0.14135378180056934,7
11,0.5111825786838383,0.5111825786838383,0.6814932036422756,0.2155067970899715,7
12,0.5105696531049686,0.5105696531049686,0.6296521831443556,0.17362630230993928,8
13,0.5105696531049686,0.5105696531049686,0.6223542334509498,0.13700549399846207,8
14,0.507943295419182,0.507943295419182,0.6020318847595373,0.15620716271367324,8
15,0.5070467897325623,0.5070467897325623,0.582146107740002,0.1265217318391071,7
16,0.5070467897325623,0.5070467897325623,0.6042869438368316,0.21378786957848955,7
17,0.5070467897325623,0.5070467897325623,0.5909730017501139,0.15396207011770724,7
18,0.4988116856120516,0.4988116856120516,0.5811211071155568,0.12589344452137197,8
19,0.4988116856120516,0.4988116856120516,0.6347852037295502,0.22949932965789663,8
20,0.4933470229209455,0.4933470229209455,0.6394946870948348,0.16719712108255116,8
21,0.4933470229209455,0.4933470229209455,0.6545661028703735,0.23210150610388605,8
22,0.4823625011645263,0.4823625011645263,0.5714984867016364,0.08640965932094567,7
23,0.4823625011645263,0.4823625011645263,0.5999295362976418,0.16184688066416222,7
24,0.4823625011645263,0.4823625011645263,0.5970645492692979,0.12135268323891765,7
25,0.4823625011645263,0.4823625011645263,0.5630073716464036,0.05533674263839726,7
26,0.4787054641657566,0.4787054641657566,0.7892559356560582,0.6540902799408617,8
27,0.4787054641657566,0.4787054641657566,0.6448272337438723,0.4722079163648858,8
28,0.4787054641657566,0.4787054641657566,0.5726091603645016,0.09250609257168362,8
29,0.4778536547783972,0.4778536547783972,0.667950640278852,0.23599545866160745,8
30,0.4778536547783972,0.4778536547783972,0.6286830402632029,0.28879985395900293,8
31,0.4778536547783972,0.4778536547783972,0.6913756839034637,0.49378550118260706,8
32,0.47255194749911733,0.47255194749911733,0.59850009063861,0.17917403247729582,8
33,0.47255194749911733,0.47255194749911733,0.5705444403458374,0.12827806577053583,8
34,0.46545124334713933,0.46545124334713933,0.5316734566856408,0.11860429456151271,8
35,0.46545124334713933,0.46545124334713933,0.5544198464748997,0.1433360104034787,8
36,0.46545124334713933,0.46545124334713933,0.5689110939437053,0.1592079204692747,8
37,0.46545124334713933,0.46545124334713933,0.7609866492461697,0.3865280330593572,8
38,0.46545124334713933,0.46545124334713933,0.6630189052649915,0.2535812974672234,8
39,0.46171341919019987,0.46171341919019987,0.5856423457619342,0.16280191429770616,8
