generation,generation_best_fitness,global_best_fitness,generation_mean_fitness,generation_std_fitness,best_K
0,0.13421475120371018,0.13421475120371018,0.14044353433177406,0.0035091840013364226,5
1,0.13421475120371018,0.13421475120371018,0.1604723392825571,0.051923375308333686,5
2,0.13421475120371018,0.13421475120371018,0.16685533415427456,0.05085910704477851,5
3,0.13406863230058394,0.13406863230058394,0.15408666502075344,0.025331138999185574,4
4,0.1337770201512216,0.1337770201512216,0.16419288729004575,0.050513015988279564,3
5,0.1337770201512216,0.1337770201512216,0.16777939111753326,0.05931155768392052,3
6,0.1337770201512216,0.1337770201512216,0.14964146190455122,0.029481937150757934,3
7,0.1337770201512216,0.1337770201512216,0.16981983977460793,0.06692755255053283,3
8,0.1337770201512216,0.1337770201512216,0.1732926765709693,0.057186163031253796,3
9,0.1337770201512216,0.1337770201512216,0.17323679652504131,0.06519901585203834,3
10,0.13377309399282136,0.13377309399282136,0.15661817524846897,0.0314769550219034,3
11,0.13374956515195827,0.13374956515195827,0.15672111100650352,0.04306103933718477,3
12,0.13374956515195827,0.13374956515195827,0.16018373328790694,0.035493192020436264,3
13,0.13374956515195827,0.13374956515195827,0.1715867570090278,0.0677513095991164,3
14,0.13374956515195827,0.13374956515195827,0.16806949488676626,0.06216416166722212,3
15,0.13374956515195827,0.13374956515195827,0.16305689285275776,0.04018048091915307,3
16,0.13374956515195827,0.13374956515195827,0.1545308890267181,0.03973236745019597,3
17,0.13374956515195827,0.13374956515195827,0.1680454554459786,0.059451947805327816,3
18,0.13374956515195827,0.13374956515195827,0.15498937911780228,0.034475008168675554,3
19,0.13374956515195827,0.13374956515195827,0.15748536159948126,0.03923804467735691,3
20,0.13367453060147766,0.13367453060147766,0.1655245065129131,0.04761734795857782,3
21,0.13355584305861404,0.13355584305861404,0.17398243466018648,0.09876137657593677,3
22,0.13355584305861404,0.13355584305861404,0.15566462817576487,0.03813695922480652,3
23,0.13355584305861404,0.13355584305861404,0.16242491083294086,0.052256965134756715,3
24,0.13355584305861404,0.13355584305861404,0.1683677590335713,0.055653943377377155,3
25,0.13102204181093421,0.13102204181093421,0.1627821070481703,0.04329411995195423,2
26,0.13102204181093421,0.13102204181093421,0.17699886745376767,0.07367732589206671,2
27,0.13082902526179876,0.13082902526179876,0.16204672939386547,0.04225881871243576,2
28,0.13082902526179876,0.13082902526179876,0.17251011844195646,0.06877482855986163,2
29,0.13080031303264014,0.13080031303264014,0.15068980672667767,0.03342673447543232,3
30,0.13080031303264014,0.13080031303264014,0.15847899734922286,0.06322439253481278,3
31,0.13080031303264014,0.13080031303264014,0.1971590100756009,0.08227433960977158,3
32,0.13080031303264014,0.13080031303264014,0.15866981524864573,0.05009711070261881,3
33,0.13080031303264014,0.13080031303264014,0.16585889070741824,0.052088998365458127,3
34,0.13080031303264014,0.13080031303264014,0.17511467161049057,0.06258032591836668,3
35,0.1307588432386016,0.1307588432386016,0.18022703596572157,0.07275735840094881,3
36,0.1307588432386016,0.1307588432386016,0.16599672331255,0.06752804886376879,3
37,0.13075420825588888,0.13075420825588888,0.18615164900969067,0.0728727910531627,3
38,0.13075420825588888,0.13075420825588888,0.16341375787197557,0.04991186019795889,3
39,0.13075420825588888,0.13075420825588888,0.16599590794977132,0.06540360398697743,3
