generation,generation_best_fitness,global_best_fitness,generation_mean_fitness,generation_std_fitness,best_K
0,0.6797999118934193,0.6797999118934193,0.7861444695519577,0.0845734167138684,7
1,0.6302539682219739,0.6302539682219739,0.7219954439460888,0.05923113001976497,8
2,0.6302539682219739,0.6302539682219739,0.7235058134479513,0.08224968005030181,8
3,0.5744075986606038,0.5744075986606038,0.6848627870476733,0.0781676256523778,7
4,0.5744075986606038,0.5744075986606038,0.66516353743446,0.1019852747724694,7
5,0.5744075986606038,0.5744075986606038,0.6505764792916504,0.10180982357077137,7
6,0.5391890636477221,0.5391890636477221,0.6747384626284463,0.16112235754826973,8
7,0.5391890636477221,0.5391890636477221,0.681083894912637,0.12827162993165156,8
8,0.5119388146829154,0.5119388146829154,0.7088751866994053,0.1680481865726856,8
9,0.5057362265614451,0.5057362265614451,0.7228256642133356,0.22544611430937014,8
10,0.49529641006906877,0.49529641006906877,0.6291725764619065,0.12233000059005071,8
11,0.40838956755188277,0.40838956755188277,0.6394924407152288,0.15322480772866193,5
12,0.3823134573845809,0.3823134573845809,0.5919739874094708,0.17535688378471845,7
13,0.35497672961097343,0.35497672961097343,0.5399488206128267,0.13931742627846716,8
14,0.35497672961097343,0.35497672961097343,0.51947522661198,0.13344881892023303,8
15,0.35497672961097343,0.35497672961097343,0.5277013473917913,0.16715088928035463,8
16,0.35469774190450953,0.35469774190450953,0.5179976041607849,0.2606466129287924,8
17,0.35469774190450953,0.35469774190450953,0.5596343745757054,0.25705750969689356,8
18,0.35469774190450953,0.35469774190450953,0.5397290657629504,0.23254002328068155,8
19,0.35469774190450953,0.35469774190450953,0.5210082472121951,0.2609651086552248,8
20,0.35197055759827445,0.35197055759827445,0.5082165935606604,0.3533370089812565,7
21,0.35197055759827445,0.35197055759827445,0.4481463588391373,0.17721445581612444,7
22,0.3481433282438124,0.3481433282438124,0.4936133946682643,0.22144685198718528,8
23,0.3481433282438124,0.3481433282438124,0.5820154946833681,0.2872346576085318,8
24,0.3481433282438124,0.3481433282438124,0.5624588573873424,0.2528702438099954,8
25,0.3481433282438124,0.3481433282438124,0.5702519704987666,0.25446717739048813,8
26,0.3481433282438124,0.3481433282438124,0.6066591785643941,0.2537805994697218,8
27,0.3481433282438124,0.3481433282438124,0.5233813040111269,0.2145740286701295,8
28,0.3481433282438124,0.3481433282438124,0.5175460372491739,0.2320869636742242,8
29,0.3481433282438124,0.3481433282438124,0.5736919070418327,0.2780385030720572,8
30,0.3481433282438124,0.3481433282438124,0.4838183335181672,0.22530250189073378,8
31,0.3481433282438124,0.3481433282438124,0.5234584559640694,0.23495653875760245,8
32,0.34671504989998025,0.34671504989998025,0.4859702794757149,0.20212690833024202,8
33,0.34671504989998025,0.34671504989998025,0.5703576905540108,0.3906166534676194,8
34,0.34297874289513414,0.34297874289513414,0.6095262851246612,0.3995887648652488,8
35,0.34297874289513414,0.34297874289513414,0.4974887256896762,0.21780442119696033,8
36,0.34297874289513414,0.34297874289513414,0.5263020273938135,0.22449044828071762,8
37,0.34297874289513414,0.34297874289513414,0.4550443037219641,0.21257201392396327,8
38,0.34297874289513414,0.34297874289513414,0.4970342609330278,0.2337940889900372,8
39,0.34253822449073423,0.34253822449073423,0.5093126613680107,0.22839983572475145,8
