generation,generation_best_fitness,global_best_fitness,generation_mean_fitness,generation_std_fitness,best_K
0,0.23717074513034195,0.23717074513034195,0.2613373331178532,0.01258233232823952,3
1,0.22991027492764182,0.22991027492764182,0.2587775705559785,0.021295548954551626,6
2,0.22991027492764182,0.22991027492764182,0.2792286471378954,0.05677633774250494,6
3,0.2297090095383669,0.2297090095383669,0.26452303561745044,0.03694104960346802,6
4,0.2297090095383669,0.2297090095383669,0.2559622330216478,0.029145966685097332,6
5,0.2257731527085855,0.2257731527085855,0.25105427410974285,0.024292238206255187,5
6,0.2257731527085855,0.2257731527085855,0.2510962895007734,0.033097439552066926,5
7,0.22230921598658618,0.22230921598658618,0.25089966264219515,0.022202433358814444,7
8,0.22230921598658618,0.22230921598658618,0.2548474215505847,0.022761197810837828,7
9,0.22230921598658618,0.22230921598658618,0.2630253533995799,0.03229844962720863,7
10,0.22230921598658618,0.22230921598658618,0.257551273367554,0.03147613792191051,7
11,0.22230921598658618,0.22230921598658618,0.24973554535953288,0.04176083427606357,7
12,0.2202642247287333,0.2202642247287333,0.2631946349668079,0.05082260035088986,6
13,0.2202642247287333,0.2202642247287333,0.2729901916093004,0.0831983020000529,6
14,0.2202642247287333,0.2202642247287333,0.26234705967030403,0.0387392472087263,6
15,0.2202642247287333,0.2202642247287333,0.2600606962454605,0.0407594837098304,6
16,0.2198185899557913,0.2198185899557913,0.2527296007850168,0.04128517263409449,4
17,0.2198185899557913,0.2198185899557913,0.23331086491776426,0.015302065742565596,4
18,0.21642014047124625,0.21642014047124625,0.25120114135062027,0.04657800134582627,5
19,0.21642014047124625,0.21642014047124625,0.24369836666514522,0.026897005406877884,5
20,0.21642014047124625,0.21642014047124625,0.26188497267020616,0.06495713818820395,5
21,0.21642014047124625,0.21642014047124625,0.2420659635760682,0.034050251707345255,5
22,0.21527833018328113,0.21527833018328113,0.2448481325701385,0.03178344750411078,5
23,0.21527833018328113,0.21527833018328113,0.2364844168751602,0.019799934212320264,5
24,0.21438585103439425,0.21438585103439425,0.2559988460689556,0.066911771895075,5
25,0.21438585103439425,0.21438585103439425,0.2642168216224841,0.0525261434412036,5
26,0.21438585103439425,0.21438585103439425,0.2501693005237215,0.02952192233495258,5
27,0.21438585103439425,0.21438585103439425,0.24438848414489542,0.03326217442274675,5
28,0.21438585103439425,0.21438585103439425,0.24036074604563482,0.03174887197737308,5
29,0.21438585103439425,0.21438585103439425,0.2620001093947675,0.05577237376476499,5
30,0.21281378784513444,0.21281378784513444,0.244144652304926,0.03780246980657079,8
31,0.21281378784513444,0.21281378784513444,0.2445952000847523,0.031052652591377943,8
32,0.21281378784513444,0.21281378784513444,0.2428580740931115,0.038099962740785455,8
33,0.21281378784513444,0.21281378784513444,0.24811232465781355,0.03936859913683366,8
34,0.21281378784513444,0.21281378784513444,0.25511263407874357,0.0508812070779293,8
35,0.21281378784513444,0.21281378784513444,0.2513544907650161,0.056300297354011104,8
36,0.21281378784513444,0.21281378784513444,0.25576067544239417,0.0498074886980272,8
37,0.2128051566215006,0.2128051566215006,0.24636653737429762,0.043494830876135045,8
38,0.2128051566215006,0.2128051566215006,0.24484089363256548,0.02985072712977696,8
39,0.21227371360799635,0.21227371360799635,0.25932609225965736,0.052963997032225006,8
