generation,generation_best_fitness,global_best_fitness,generation_mean_fitness,generation_std_fitness,best_K
0,0.6901380886113778,0.6901380886113778,1.042533779467107,0.15893630739354683,6
1,0.6901380886113778,0.6901380886113778,0.9133313727538237,0.13505521951916036,6
2,0.6751532710313838,0.6751532710313838,0.9042683328931755,0.17463312222926197,6
3,0.6751532710313838,0.6751532710313838,0.8104692172746799,0.13276496101628427,6
4,0.6499558272876932,0.6499558272876932,0.797224020153825,0.11680218252982216,7
5,0.6240953216428977,0.6240953216428977,0.7945196894681149,0.1988066978089152,8
6,0.6039099470187672,0.6039099470187672,0.8073620719224616,0.18324481230282835,8
7,0.6039099470187672,0.6039099470187672,0.9108565769171922,0.2909274245833946,8
8,0.6039099470187672,0.6039099470187672,0.9293632552784757,0.3597515278439729,8
9,0.602945488389355,0.602945488389355,0.8823356147238832,0.37162172180076225,8
10,0.5856453053472941,0.5856453053472941,0.8691102084412741,0.45977981403554136,8
11,0.5856453053472941,0.5856453053472941,0.811153566870968,0.2589771767986304,8
12,0.5815245088520127,0.5815245088520127,0.7761559324964102,0.22212796820673253,8
13,0.574511308700722,0.574511308700722,0.709339421325718,0.13845260888690197,8
14,0.574511308700722,0.574511308700722,0.7500839066130357,0.19161463017653396,8
15,0.49261262275498857,0.49261262275498857,0.6819382296175095,0.13821193883673027,8
16,0.49261262275498857,0.49261262275498857,0.6813867315326503,0.1750305797778348,8
17,0.49261262275498857,0.49261262275498857,0.7278477019631754,0.31085451317911084,8
18,0.49261262275498857,0.49261262275498857,0.7286689609170988,0.21043074653616864,8
19,0.49261262275498857,0.49261262275498857,0.689260649876061,0.15564299120747604,8
20,0.49261262275498857,0.49261262275498857,0.698150355772527,0.23023777861894046,8
21,0.49261262275498857,0.49261262275498857,0.6870390489974616,0.19424595903894026,8
22,0.485455199674228,0.485455199674228,0.6890697047706287,0.2710092004528109,7
23,0.47784680229430776,0.47784680229430776,0.6400244059600919,0.1569743612671982,7
24,0.47784680229430776,0.47784680229430776,0.6247240497631281,0.19501435219510013,7
25,0.47784680229430776,0.47784680229430776,0.9046370280544761,0.7888192066229722,7
26,0.47784680229430776,0.47784680229430776,0.6112166257689924,0.15330134539508486,7
27,0.47784680229430776,0.47784680229430776,0.7264473791529494,0.5612288523786287,7
28,0.47784680229430776,0.47784680229430776,0.739583474413501,0.6042997801562685,7
29,0.47784680229430776,0.47784680229430776,0.6798849850390293,0.30764080409360506,7
30,0.47784680229430776,0.47784680229430776,0.6419387490075664,0.23668733543163384,7
31,0.47784680229430776,0.47784680229430776,0.7406314762646657,0.3776398436287104,7
32,0.47784680229430776,0.47784680229430776,0.7168915767178131,0.5749093138199659,7
33,0.4751135315134655,0.4751135315134655,0.7305124617762588,0.3785397212976661,7
34,0.4751135315134655,0.4751135315134655,0.749230621838852,0.3927492110780914,7
35,0.4751135315134655,0.4751135315134655,0.7007821039048199,0.43553032883850235,7
36,0.4751135315134655,0.4751135315134655,0.7540103588543858,0.4009799478668491,7
37,0.4751135315134655,0.4751135315134655,0.7005952898235992,0.5717564315603322,7
38,0.4751135315134655,0.4751135315134655,0.6917754199203371,0.5793582824524658,7
39,0.4751135315134655,0.4751135315134655,0.7413899574617281,0.6128964278050343,7
