generation,generation_best_fitness,global_best_fitness,generation_mean_fitness,generation_std_fitness,best_K
0,0.783373573583681,0.783373573583681,0.9350599116754935,0.08655201266236491,4
1,0.7723234788041774,0.7723234788041774,0.8888335880480728,0.08397913295548638,4
2,0.7723234788041774,0.7723234788041774,0.8611611406086692,0.06449973702051744,4
3,0.7333819691596435,0.7333819691596435,0.8909576926372687,0.19454668413457993,5
4,0.7333819691596435,0.7333819691596435,0.8773695614619743,0.1962547048680124,5
5,0.6449915096558556,0.6449915096558556,0.8211028516079745,0.08538803634459916,6
6,0.6449915096558556,0.6449915096558556,0.8010849095239101,0.1329972698912531,6
7,0.6449915096558556,0.6449915096558556,0.8115990664063846,0.25807925196813847,6
8,0.5979382454128814,0.5979382454128814,0.7495190809520565,0.11662653759106138,3
9,0.5931229639299133,0.5931229639299133,0.8290685450624538,0.29708403131322136,8
10,0.5850020844810174,0.5850020844810174,0.7833680475631464,0.21035785628734743,5
11,0.5850020844810174,0.5850020844810174,0.7431338011039447,0.21682939789775627,5
12,0.5850020844810174,0.5850020844810174,0.6837907548279044,0.11797731816129096,5
13,0.5850020844810174,0.5850020844810174,0.6955534639076361,0.18491310362869073,5
14,0.5806888907918409,0.5806888907918409,0.656032248953019,0.09903752137358492,8
15,0.576968695291399,0.576968695291399,0.710672464528577,0.17539522450834327,5
16,0.576968695291399,0.576968695291399,0.6789580341021817,0.1496773371039429,5
17,0.5709960831384173,0.5709960831384173,0.79723856559814,0.3525355782052517,8
18,0.5709960831384173,0.5709960831384173,0.8278210676832995,0.3055677892287528,8
19,0.5683963596020568,0.5683963596020568,0.734893524151756,0.24896489740136657,6
20,0.5683963596020568,0.5683963596020568,0.6767342052332217,0.13413609121303116,6
21,0.5683963596020568,0.5683963596020568,0.7571078298221223,0.23482473012279084,6
22,0.5631850936112719,0.5631850936112719,0.7926931781472323,0.262038925403508,7
23,0.5631850936112719,0.5631850936112719,0.7000042779513143,0.16669562471941346,7
24,0.5631850936112719,0.5631850936112719,0.7419566243972463,0.2373225508877417,7
25,0.5631850936112719,0.5631850936112719,0.6631980140371677,0.22935381377678982,7
26,0.5631850936112719,0.5631850936112719,0.6617673618230933,0.1292469885461208,7
27,0.5620854040673559,0.5620854040673559,0.795633152746986,0.23357959738467993,8
28,0.5620854040673559,0.5620854040673559,0.7018619126192587,0.1818987723617612,8
29,0.5620854040673559,0.5620854040673559,0.732359592281271,0.24578072629103337,8
30,0.5620854040673559,0.5620854040673559,0.7075840197800715,0.23762202698732734,8
31,0.5620854040673559,0.5620854040673559,0.7454438161779671,0.28607093033345155,8
32,0.5620854040673559,0.5620854040673559,0.7107479760560991,0.17866737653658932,8
33,0.5620854040673559,0.5620854040673559,0.7491778234746386,0.26688595134656573,8
34,0.5620854040673559,0.5620854040673559,0.7404061346722792,0.2627739051801276,8
35,0.5595591754534098,0.5595591754534098,0.7548021772818072,0.3166708081531661,8
36,0.5585457008855103,0.5585457008855103,0.7170392319622203,0.18906404099170804,8
37,0.5585457008855103,0.5585457008855103,0.7064130203329446,0.2130209683171565,8
38,0.5585457008855103,0.5585457008855103,0.6657551844009163,0.16204588837387215,8
39,0.5574222440367529,0.5574222440367529,0.7653974856820845,0.2543091100993368,8
