generation,generation_best_fitness,global_best_fitness,generation_mean_fitness,generation_std_fitness,best_K
0,0.6381418305491521,0.6381418305491521,0.8189070431396352,0.20413388634629087,3
1,0.5989247408200893,0.5989247408200893,0.7313705883513432,0.10741023942308442,5
2,0.5400841549908723,0.5400841549908723,0.7282489277609989,0.1547277940134637,5
3,0.5354990012821611,0.5354990012821611,0.7701717494672645,0.3140362615163298,8
4,0.5031368196119788,0.5031368196119788,0.7112273542747044,0.19218928354925865,8
5,0.4781351255907034,0.4781351255907034,0.6379079896878658,0.14428925710874177,8
6,0.4582329349390089,0.4582329349390089,0.588461342814173,0.128646178765132,7
7,0.4582329349390089,0.4582329349390089,0.5991929603862022,0.1490397063349517,7
8,0.4571162171321899,0.4571162171321899,0.641850888100833,0.2912173944242197,7
9,0.4475863942914943,0.4475863942914943,0.5593266482853074,0.08846870003606354,8
10,0.4369492608564046,0.4369492608564046,0.5551888058702485,0.08448325261267559,8
11,0.4369492608564046,0.4369492608564046,0.5845761438981192,0.13495675350800818,8
12,0.4297076854497456,0.4297076854497456,0.6342997405721837,0.2297784180592973,8
13,0.41456877538901865,0.41456877538901865,0.5987669430044629,0.19792926945328862,8
14,0.39496880172277715,0.39496880172277715,0.5359579522533477,0.1286134381495465,8
15,0.39496880172277715,0.39496880172277715,0.5556939349945051,0.18300500033771022,8
16,0.39496880172277715,0.39496880172277715,0.6026538151640641,0.20767921546704596,8
17,0.39117265306921273,0.39117265306921273,0.6379923700584738,0.22077088726747005,8
18,0.39117265306921273,0.39117265306921273,0.6466931854511203,0.29063676531499394,8
19,0.39117265306921273,0.39117265306921273,0.7393870838068695,0.3265157882516247,8
20,0.39117265306921273,0.39117265306921273,0.6479389150378914,0.22205163154606483,8
21,0.39117265306921273,0.39117265306921273,0.5851823278268842,0.32129708211076763,8
22,0.3626394083492853,0.3626394083492853,0.6256830467630345,0.25691241745564714,8
23,0.3626394083492853,0.3626394083492853,0.6250509252458423,0.258268509226383,8
24,0.3626394083492853,0.3626394083492853,0.6726465048954434,0.3043875632963143,8
25,0.3626394083492853,0.3626394083492853,0.5435613017148346,0.19220346193525828,8
26,0.36255221094854057,0.36255221094854057,0.5311747431249059,0.21262856751587847,8
27,0.36157845338428396,0.36157845338428396,0.5216632525769742,0.18438869245433606,8
28,0.3579834867921075,0.3579834867921075,0.5259658598268154,0.19553305531806728,8
29,0.3564892200179066,0.3564892200179066,0.4947209510237509,0.1324564220445912,8
30,0.3564892200179066,0.3564892200179066,0.5434879960194683,0.35194602061312785,8
31,0.3540853871347629,0.3540853871347629,0.4623418785107269,0.1827960487085929,8
32,0.3540853871347629,0.3540853871347629,0.4824757984239802,0.1859610064110855,8
33,0.3540853871347629,0.3540853871347629,0.459482425058142,0.1440311788564536,8
34,0.35201625601075986,0.35201625601075986,0.5227757727645057,0.3389240345374562,8
35,0.35201625601075986,0.35201625601075986,0.4819785759040073,0.18391540262255918,8
36,0.3488494691426776,0.3488494691426776,0.49381089103540304,0.14735100565645948,7
37,0.3488494691426776,0.3488494691426776,0.5486846636809712,0.23082999519608902,7
38,0.3488494691426776,0.3488494691426776,0.42896548599663165,0.08974544252034213,7
39,0.3488494691426776,0.3488494691426776,0.5035002663192611,0.15950896791689237,7
