generation,generation_best_fitness,global_best_fitness,generation_mean_fitness,generation_std_fitness,best_K
0,0.24454704782906747,0.24454704782906747,0.2571176174105969,0.006022165527126687,5
1,0.24454704782906747,0.24454704782906747,0.270098745643415,0.026177832788926506,5
2,0.23581380076156083,0.23581380076156083,0.25628319502857433,0.015554875118492684,8
3,0.2318358264668071,0.2318358264668071,0.2599848008055688,0.027412526679938966,5
4,0.2318358264668071,0.2318358264668071,0.26546637684108354,0.03156584211001914,5
5,0.23032712768082592,0.23032712768082592,0.2709534920778269,0.07911109518666928,6
6,0.23032712768082592,0.23032712768082592,0.24886322947827716,0.02712850406563194,6
7,0.22747966595893115,0.22747966595893115,0.24300221711738984,0.011894902410107539,5
8,0.22747966595893115,0.22747966595893115,0.2535902600934526,0.024080860258306067,5
9,0.22747966595893115,0.22747966595893115,0.2525440029433748,0.03439789704079791,5
10,0.22592711584676095,0.22592711584676095,0.259200708276095,0.03038861117431467,4
11,0.22592711584676095,0.22592711584676095,0.26318290975913855,0.0313370316252695,4
12,0.22193587086275246,0.22193587086275246,0.2511064150686924,0.024428234142679618,8
13,0.22193587086275246,0.22193587086275246,0.2523298620481223,0.022005572814716722,8
14,0.22193587086275246,0.22193587086275246,0.24488636103623157,0.014058840198809222,8
15,0.22193587086275246,0.22193587086275246,0.2634509029807903,0.03578945432118092,8
16,0.22193587086275246,0.22193587086275246,0.2715045395738904,0.04259813571511704,8
17,0.22193587086275246,0.22193587086275246,0.2719355417577061,0.051801422400613736,8
18,0.22193587086275246,0.22193587086275246,0.2610115258444922,0.03164813670400929,8
19,0.22193587086275246,0.22193587086275246,0.2502146965482859,0.023654108830333236,8
20,0.22193587086275246,0.22193587086275246,0.2612388973886832,0.034778080232756435,8
21,0.22193587086275246,0.22193587086275246,0.2743560471346342,0.07409888406591153,8
22,0.22193587086275246,0.22193587086275246,0.26079436339494394,0.028492700949990228,8
