generation,generation_best_fitness,global_best_fitness,generation_mean_fitness,generation_std_fitness,best_K
0,0.5719000450178632,0.5719000450178632,0.7908353321340423,0.11419585764007813,8
1,0.5719000450178632,0.5719000450178632,0.7080276178490824,0.07892851802716819,8
2,0.394569492623649,0.394569492623649,0.6848330136760371,0.09925603690562892,6
3,0.394569492623649,0.394569492623649,0.6344216788547903,0.14110735406400104,6
4,0.3873673390559888,0.3873673390559888,0.7213486619366759,0.36142994255548666,8
5,0.3873673390559888,0.3873673390559888,0.6377690778205022,0.19247388018720232,8
6,0.3826416759717128,0.3826416759717128,0.5159707439226063,0.11827116275090338,8
7,0.38119014447143373,0.38119014447143373,0.6079416749055755,0.33096578986976805,8
8,0.38119014447143373,0.38119014447143373,0.5957679860678701,0.22133371953818573,8
9,0.38018108535122785,0.38018108535122785,0.6812934431192711,0.31050451032732784,8
10,0.38018108535122785,0.38018108535122785,0.7841745890754512,0.43878783138872784,8
11,0.38018108535122785,0.38018108535122785,0.6222510975017113,0.2455586523632242,8
12,0.37826802878163346,0.37826802878163346,0.6371797538364051,0.41105026862614397,6
13,0.37826802878163346,0.37826802878163346,0.639790897269228,0.32761304015734266,6
14,0.37826802878163346,0.37826802878163346,0.6495037156403378,0.24183903160919745,6
15,0.37826802878163346,0.37826802878163346,0.6951507261530643,0.26736368909704883,6
16,0.37826802878163346,0.37826802878163346,0.6675206267813372,0.304060987782119,6
17,0.3699565929387425,0.3699565929387425,0.6248614331277135,0.4141467876374553,6
18,0.3699565929387425,0.3699565929387425,0.5718793770458406,0.2522594717740061,6
19,0.3699565929387425,0.3699565929387425,0.5851150584299042,0.27589792106738237,6
20,0.3547816226998422,0.3547816226998422,0.6715178449645411,0.34827750996644735,8
21,0.3547816226998422,0.3547816226998422,0.6012654750788531,0.3778510134602667,8
22,0.3520806738245483,0.3520806738245483,0.5202205613353165,0.19565652876227704,8
23,0.33170401839313035,0.33170401839313035,0.6155003517455363,0.3448832131721266,8
24,0.33170401839313035,0.33170401839313035,0.47152351665378667,0.2062405868020551,8
25,0.33097402510039614,0.33097402510039614,0.5806970210320574,0.31908338716791096,8
26,0.33097402510039614,0.33097402510039614,0.6160580475344399,0.3572780539984692,8
27,0.33097402510039614,0.33097402510039614,0.6446089681902943,0.3335819593331759,8
28,0.33097402510039614,0.33097402510039614,0.5457072755615946,0.29797004984500763,8
29,0.33097402510039614,0.33097402510039614,0.6115333594064297,0.3539758269597208,8
30,0.32183808112695517,0.32183808112695517,0.7053892311288839,0.49605512796965395,8
31,0.32183808112695517,0.32183808112695517,0.6309929032152298,0.35473523796410716,8
32,0.32183808112695517,0.32183808112695517,0.5886735810417265,0.3267615014617089,8
33,0.32183808112695517,0.32183808112695517,0.5250473872346324,0.2769250267411178,8
34,0.3203551238634149,0.3203551238634149,0.5825881939291279,0.4720562067134219,8
35,0.3203551238634149,0.3203551238634149,0.5822767199971689,0.33990767091588947,8
36,0.3203551238634149,0.3203551238634149,0.5174189673314353,0.2714866509269364,8
37,0.3203551238634149,0.3203551238634149,0.651098848292735,0.35427251744287397,8
38,0.3130338629514668,0.3130338629514668,0.5172070244055547,0.24556901670998424,8
39,0.3130338629514668,0.3130338629514668,0.6684657282652127,0.404363961162972,8
