generation,generation_best_fitness,global_best_fitness,generation_mean_fitness,generation_std_fitness,best_K
0,0.7531095957316932,0.7531095957316932,1.1140810003354293,0.3000288696074169,8
1,0.6919214911114959,0.6919214911114959,0.9110344179053659,0.13585369203991113,8
2,0.6072791767751049,0.6072791767751049,1.0088393734787373,0.5548713577523355,8
3,0.5814680773299538,0.5814680773299538,0.8535199047284823,0.2649569439129758,8
4,0.5635917279165729,0.5635917279165729,0.7940486483899857,0.2293727924766671,6
5,0.5635917279165729,0.5635917279165729,0.7759843785112263,0.17757816186030695,6
6,0.5120413290070596,0.5120413290070596,0.7436967150106191,0.25800573355572587,8
7,0.4804264090587372,0.4804264090587372,0.6211955495851307,0.07936166578595465,8
8,0.4804264090587372,0.4804264090587372,0.5860839381890677,0.070648426368555,8
9,0.45822283780204415,0.45822283780204415,0.732770482876553,0.5031246092140923,8
10,0.45822283780204415,0.45822283780204415,0.64717603388868,0.16633133571639633,8
11,0.45706281236045415,0.45706281236045415,0.6215800596840592,0.1797506163246964,8
12,0.45404681633189536,0.45404681633189536,0.5376578837015201,0.0666872434540654,8
13,0.45404681633189536,0.45404681633189536,0.5810053164460425,0.16460972132350968,8
14,0.4534765055713999,0.4534765055713999,0.5909782065466651,0.16312222979306248,8
15,0.4518614566792433,0.4518614566792433,0.5822342688660982,0.11570867286927446,8
16,0.44708543303106757,0.44708543303106757,0.5877803037319752,0.11522711581155298,8
17,0.4458186922715965,0.4458186922715965,0.5798349075467442,0.2285671554232637,8
18,0.4458186922715965,0.4458186922715965,0.6609013922403633,0.4144134563400092,8
19,0.4458186922715965,0.4458186922715965,0.5945814623710728,0.12602870760002274,8
20,0.4363730368135951,0.4363730368135951,0.5424543377500133,0.06980698506313737,8
21,0.4363730368135951,0.4363730368135951,0.5943541578638577,0.1340681676895918,8
22,0.42775258423491025,0.42775258423491025,0.6566274813341662,0.700369950976688,8
23,0.42775258423491025,0.42775258423491025,0.5879024466280495,0.13827780364368025,8
24,0.42775258423491025,0.42775258423491025,0.6104379875818917,0.24154010460012365,8
25,0.42775258423491025,0.42775258423491025,0.5441018562987269,0.08872239960560793,8
26,0.42775258423491025,0.42775258423491025,0.5619957535728722,0.14739551570808102,8
27,0.42775258423491025,0.42775258423491025,0.5579505043205845,0.11778936507590022,8
28,0.42775258423491025,0.42775258423491025,0.58448353485012,0.1172071507695643,8
29,0.42775258423491025,0.42775258423491025,0.5549854118114429,0.11979094946522416,8
30,0.4245601588971591,0.4245601588971591,0.5385814202448301,0.15240897084076235,8
31,0.4245601588971591,0.4245601588971591,0.5240593820866083,0.06820640388123227,8
32,0.4232764486036372,0.4232764486036372,0.6014796249108443,0.14131968798361214,8
33,0.4232764486036372,0.4232764486036372,0.6534914456457496,0.5558545689907775,8
34,0.4232764486036372,0.4232764486036372,0.531307191696326,0.11274909409077638,8
35,0.4232764486036372,0.4232764486036372,0.5524310917311749,0.15623830625331453,8
36,0.4232764486036372,0.4232764486036372,0.5376720330179532,0.13337012244379864,8
37,0.4232764486036372,0.4232764486036372,0.6562433375998421,0.5895318748940375,8
38,0.4192621429179586,0.4192621429179586,0.7038734592911032,0.6612704602568075,8
39,0.4192621429179586,0.4192621429179586,0.6427869630643711,0.39194535500496636,8
