generation,generation_best_fitness,global_best_fitness,generation_mean_fitness,generation_std_fitness,best_K
0,0.24813551653861585,0.24813551653861585,0.26276308320375313,0.011095187204041214,2
1,0.24605356999521122,0.24605356999521122,0.27597614030397133,0.04214141063824879,3
2,0.24146539491029034,0.24146539491029034,0.2566442730878551,0.01598159377665159,3
3,0.24011843775494515,0.24011843775494515,0.2701247495011204,0.052122730446607465,2
4,0.23349813749635107,0.23349813749635107,0.2635125601602926,0.029988030805910424,7
5,0.23349813749635107,0.23349813749635107,0.26963420245361525,0.04582718270662575,7
6,0.23349813749635107,0.23349813749635107,0.26095507867771484,0.03650950904411715,7
7,0.23099091962974427,0.23099091962974427,0.25531598528676414,0.028270464867654596,8
8,0.23099091962974427,0.23099091962974427,0.25425875711509766,0.026714151122846943,8
9,0.2286716749244117,0.2286716749244117,0.24947100920459306,0.021229848238994126,8
10,0.2286716749244117,0.2286716749244117,0.25479039119198416,0.02731559317709566,8
11,0.22800796964943523,0.22800796964943523,0.2554296544093957,0.030732406145355825,7
12,0.22407638247976702,0.22407638247976702,0.25389129441600283,0.026967524505982225,8
13,0.22407638247976702,0.22407638247976702,0.24704024571859498,0.02320831957587394,8
14,0.2239464931169362,0.2239464931169362,0.24752392524795933,0.022740975344620863,8
15,0.22234399039739228,0.22234399039739228,0.25427091548254105,0.03225919625164286,8
16,0.22201354525806186,0.22201354525806186,0.23839445867546807,0.013061010797930208,5
17,0.22201354525806186,0.22201354525806186,0.24634501816079413,0.02235329320558834,5
18,0.22201354525806186,0.22201354525806186,0.2476860218331222,0.03360965551739328,5
19,0.22201354525806186,0.22201354525806186,0.23751747634423284,0.025815622278989037,5
20,0.21981241622013428,0.21981241622013428,0.2550875987501228,0.0467973585115828,8
21,0.21907889892027588,0.21907889892027588,0.263407842544873,0.06145665071443998,7
22,0.21907889892027588,0.21907889892027588,0.24972959135006603,0.03702933537713527,7
23,0.21907889892027588,0.21907889892027588,0.2377713650028164,0.025039074901204182,7
24,0.2182390963023098,0.2182390963023098,0.2443003645088039,0.02707828459055108,7
25,0.2182390963023098,0.2182390963023098,0.2564115552111363,0.04656072625455553,7
26,0.2182390963023098,0.2182390963023098,0.2417623685307357,0.03140058554908048,7
27,0.2182390963023098,0.2182390963023098,0.23441743293848916,0.019963146934341126,7
28,0.21813197504132842,0.21813197504132842,0.24038485461135992,0.029703432578830593,7
29,0.21813197504132842,0.21813197504132842,0.23781127913262062,0.024195233682328787,7
30,0.21703041774244358,0.21703041774244358,0.23813761311488035,0.03651248427963153,8
31,0.21703041774244358,0.21703041774244358,0.23685821613984437,0.02095609917096072,8
32,0.21703041774244358,0.21703041774244358,0.24697175260208454,0.03832531779917202,8
33,0.21641370095168863,0.21641370095168863,0.23451676896948484,0.021990039905234102,7
34,0.21641370095168863,0.21641370095168863,0.25174146795328955,0.04814644792730123,7
35,0.21641370095168863,0.21641370095168863,0.24257818156378455,0.03852150089268858,7
36,0.21641370095168863,0.21641370095168863,0.2500776148351165,0.05154461424752063,7
37,0.21641370095168863,0.21641370095168863,0.25059967408728656,0.05435360678773831,7
38,0.21641370095168863,0.21641370095168863,0.24060315849585315,0.026065527228152398,7
39,0.21641370095168863,0.21641370095168863,0.2483560075315172,0.04311469739742038,7
