generation,generation_best_fitness,global_best_fitness,generation_mean_fitness,generation_std_fitness,best_K
0,0.24350749632177845,0.24350749632177845,0.2593061315800412,0.009817421538214856,3
1,0.24350749632177845,0.24350749632177845,0.26779233618909315,0.025552124654120684,3
2,0.24350749632177845,0.24350749632177845,0.2747051195265015,0.04190085904550109,3
3,0.24350749632177845,0.24350749632177845,0.2735874713584749,0.06732532085613262,3
4,0.24350749632177845,0.24350749632177845,0.25971055919773695,0.025464859106828167,3
5,0.23944275953974659,0.23944275953974659,0.26939660896032036,0.027839854016773403,4
6,0.23944275953974659,0.23944275953974659,0.26095479209558775,0.019489930178905504,4
7,0.23538823956807362,0.23538823956807362,0.26783272426258714,0.045871306526066226,7
8,0.23538823956807362,0.23538823956807362,0.2512514701800273,0.014644663202886442,7
9,0.23538823956807362,0.23538823956807362,0.2580318201590277,0.026355032759833738,7
10,0.2323364110065409,0.2323364110065409,0.2487409776582526,0.014586787718603587,5
11,0.2323364110065409,0.2323364110065409,0.25179155135262243,0.020831282421121627,5
12,0.23174443461058541,0.23174443461058541,0.2491423631507967,0.016057962756168196,7
13,0.23174443461058541,0.23174443461058541,0.2507403805102089,0.01558950054401613,7
14,0.23174443461058541,0.23174443461058541,0.2619207267546705,0.0339598424443426,7
15,0.23166315525294665,0.23166315525294665,0.25330750097494,0.025756219758232734,8
16,0.23165603054220746,0.23165603054220746,0.26858520733844243,0.045589125362902876,8
17,0.23144979640315552,0.23144979640315552,0.25179268456231046,0.01651531484727205,8
18,0.23144979640315552,0.23144979640315552,0.259437776390083,0.04210851865814023,8
19,0.22761773935145999,0.22761773935145999,0.2722084107346415,0.06878233103593505,7
20,0.22761773935145999,0.22761773935145999,0.2571473951668743,0.028521485182798734,7
21,0.22761773935145999,0.22761773935145999,0.2511410980246488,0.02241976293579262,7
22,0.22596920215842956,0.22596920215842956,0.2731150952176874,0.06003784394002569,8
23,0.22596920215842956,0.22596920215842956,0.2714912068285191,0.09629559498031914,8
24,0.22596920215842956,0.22596920215842956,0.25968652685036137,0.025756314003093646,8
25,0.22452392282838526,0.22452392282838526,0.2548121307424172,0.03243213717408853,7
26,0.22452392282838526,0.22452392282838526,0.25937188862799504,0.02738820592238766,7
27,0.22452392282838526,0.22452392282838526,0.27909020496070536,0.053783719649347216,7
28,0.22452392282838526,0.22452392282838526,0.2791446476670941,0.060956646795682905,7
29,0.22452392282838526,0.22452392282838526,0.278602679028937,0.05389435154847011,7
30,0.22452392282838526,0.22452392282838526,0.25470353868029566,0.02664825437996427,7
31,0.22436884539582702,0.22436884539582702,0.24519248716386904,0.01827859171235821,8
32,0.22047435587400444,0.22047435587400444,0.2554237495155212,0.030216943243850162,6
33,0.22047435587400444,0.22047435587400444,0.25966059441022876,0.028517998802168664,6
34,0.22047435587400444,0.22047435587400444,0.2521392018105119,0.02356135590927768,6
35,0.22047435587400444,0.22047435587400444,0.2544060125155625,0.027642264408495668,6
36,0.22047435587400444,0.22047435587400444,0.25653481329312083,0.03625048915754782,6
37,0.22047435587400444,0.22047435587400444,0.2557986981739785,0.027873745748852586,6
38,0.22047435587400444,0.22047435587400444,0.2724929818519112,0.0774901835988853,6
39,0.22047435587400444,0.22047435587400444,0.24615460563062597,0.03071762147119261,6
